study_id,series_id,phase,status,nc_n_kabsch_organs,mov_n_kabsch_organs,common_kabsch_organs,common_bone_organs,common_anchor_organs,nc_det,mov_det,det_sign_match,z_offset_mean_mm,z_offset_std_mm,xy_mean_mm,xy_max_mm,mean_centroid_3d,seg_path,flags
1.2.392.200036.9116.2.5.1.37.2418751871.1432695579.168588,1.2.392.200036.9116.2.5.1.37.2418751871.1432696054.719704,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-8.8,6.3,3.1,7.2,9.5,,LARGE_CENTROID_DIST: spleen=17.5mm | IVC=16.8mm
1.2.392.200036.9116.2.5.1.37.2418751871.1432695579.168588,1.2.392.200036.9116.2.5.1.37.2418751871.1432696175.178596,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,37.7,3.9,2.2,3.7,34.5,,LARGE_CENTROID_DIST: liver=43.1mm | spleen=32.2mm | kidney_L=38.0mm | kidney_R=38.0mm | pancreas=53.3mm | gallbladder=36.6mm | IVC=16.1mm | L1=40.7mm | L2=40.7mm | L3=40.8mm | spinal_cord=24.2mm
1.2.392.200036.9116.2.5.1.37.2418751871.1497923284.55315,1.2.392.200036.9116.2.5.1.37.2418751871.1497923642.326997,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,6.4,2.0,3.8,4.3,7.0,,
1.2.392.200036.9116.2.5.1.37.2418751871.1497923284.55315,1.2.392.200036.9116.2.5.1.37.2418751871.1497923800.35888,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,5.0,2.8,4.4,6.0,6.4,,
1.2.392.200036.9116.2.5.1.37.2418751871.1522984884.757455,1.2.392.200036.9116.2.5.1.37.2418751871.1522985252.600093,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-2.1,0.9,1.3,1.8,3.9,,LARGE_CENTROID_DIST: IVC=17.5mm
1.2.392.200036.9116.2.5.1.37.2418751871.1522984884.757455,1.2.392.200036.9116.2.5.1.37.2418751871.1522985393.543093,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,0.0,1.1,2.4,4.1,3.5,,
1.2.392.200036.9116.2.5.1.37.2418751871.1523338564.321791,1.2.392.200036.9116.2.5.1.37.2418751871.1523338966.131299,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,6.9,0.8,2.2,2.8,7.5,,
1.2.392.200036.9116.2.5.1.37.2418751871.1523338564.321791,1.2.392.200036.9116.2.5.1.37.2418751871.1523339073.436725,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,34.4,0.7,1.9,3.0,31.4,,LARGE_CENTROID_DIST: liver=33.9mm | spleen=34.0mm | kidney_L=34.2mm | kidney_R=35.6mm | pancreas=33.5mm | gallbladder=36.0mm | aorta=15.8mm | IVC=25.6mm | L1=35.8mm | L2=35.6mm | L3=35.7mm | spinal_cord=20.4mm
1.2.392.200036.9116.2.5.1.37.2418751871.1526972837.526920,1.2.392.200036.9116.2.5.1.37.2418751871.1526973181.155618,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-55.5,1.4,1.5,2.5,47.8,,LARGE_CENTROID_DIST: liver=53.7mm | spleen=57.2mm | kidney_L=54.8mm | kidney_R=56.4mm | pancreas=59.1mm | gallbladder=54.3mm | aorta=40.4mm | IVC=17.1mm | L1=48.7mm | L2=44.2mm | L3=53.2mm | spinal_cord=34.7mm
1.2.392.200036.9116.2.5.1.37.2418751871.1526972837.526920,1.2.392.200036.9116.2.5.1.37.2418751871.1526973364.470863,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,0.4,1.2,3.0,6.8,6.6,,LARGE_CENTROID_DIST: aorta=18.1mm | L2=22.8mm
1.2.392.200036.9116.2.5.1.37.2418751871.1528603299.120286,1.2.392.200036.9116.2.5.1.37.2418751871.1528603931.876306,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-16.0,8.1,2.0,3.7,13.5,,LARGE_CENTROID_DIST: spleen=30.1mm | IVC=34.2mm
1.2.392.200036.9116.2.5.1.37.2418751871.1528603299.120286,1.2.392.200036.9116.2.5.1.37.2418751871.1528604098.511943,Venous,BAD,12.0,11.0,11.0,4.0,4.0,1.0,1.0,True,20.8,6.1,1.7,3.4,19.0,,LARGE_CENTROID_DIST: liver=24.5mm | kidney_L=22.9mm | kidney_R=25.5mm | pancreas=23.8mm | L1=24.2mm | L2=24.2mm | L3=24.1mm | spinal_cord=16.0mm
1.2.392.200036.9116.2.5.1.37.2418751871.1530156734.608221,1.2.392.200036.9116.2.5.1.37.2418751871.1530157223.83065,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-32.2,0.9,1.1,1.6,29.3,,LARGE_CENTROID_DIST: liver=33.5mm | spleen=31.0mm | kidney_L=32.5mm | kidney_R=31.7mm | pancreas=32.1mm | gallbladder=41.7mm | IVC=27.9mm | L1=32.4mm | L2=32.4mm | L3=32.4mm | spinal_cord=18.8mm
1.2.392.200036.9116.2.5.1.37.2418751871.1530156734.608221,1.2.392.200036.9116.2.5.1.37.2418751871.1530157360.405851,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-17.2,1.4,0.7,1.3,15.6,,LARGE_CENTROID_DIST: liver=16.5mm | spleen=18.8mm | kidney_L=18.1mm | kidney_R=15.4mm | pancreas=16.7mm | gallbladder=21.7mm | IVC=18.2mm | L1=17.0mm | L2=17.1mm | L3=17.1mm
1.2.392.200036.9116.2.5.1.37.2418751871.1530156734.608221,1.2.392.200036.9116.2.5.1.37.2418751873.1530149367.226128,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.392.200036.9116.2.5.1.37.2418751871.1530156734.608221/1.2.392.200036.9116.2.5.1.37.2418751871.1530156734.608221_1.2.392.200036.9116.2.5.1.37.2418751873.1530149367.226128_aligned_seg_reg.nii.gz,
1.2.392.200036.9116.2.5.1.37.2418751871.1533522625.630037,1.2.392.200036.9116.2.5.1.37.2418751871.1533523026.835373,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-52.8,2.5,3.0,5.6,44.8,,LARGE_CENTROID_DIST: liver=55.9mm | spleen=55.3mm | kidney_L=49.8mm | kidney_R=50.8mm | pancreas=51.6mm | gallbladder=58.7mm | aorta=18.7mm | IVC=25.8mm | L1=47.6mm | L2=47.6mm | L3=47.7mm | spinal_cord=27.9mm
1.2.392.200036.9116.2.5.1.37.2418751871.1533522625.630037,1.2.392.200036.9116.2.5.1.37.2418751871.1533523167.636483,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.2,3.5,14.2,19.4,18.3,,LARGE_CENTROID_DIST: liver=19.5mm | spleen=19.1mm | gallbladder=20.4mm | IVC=15.4mm | L1=27.3mm | L2=27.3mm | L3=27.2mm | spinal_cord=17.3mm
1.2.392.200036.9116.2.5.1.37.2418751871.1542254308.519780,1.2.392.200036.9116.2.5.1.37.2418751871.1542254802.642132,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,5.6,1.4,2.1,3.5,7.3,,LARGE_CENTROID_DIST: IVC=20.2mm
1.2.392.200036.9116.2.5.1.37.2418751871.1542254308.519780,1.2.392.200036.9116.2.5.1.37.2418751871.1542254914.500427,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,3.6,1.3,3.9,5.9,5.3,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573179664.62772,1.2.392.200036.9116.2.5.1.37.2418751871.1573180018.314101,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.6,1.0,1.4,1.8,1.9,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573179664.62772,1.2.392.200036.9116.2.5.1.37.2418751871.1573180153.428703,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-2.7,1.1,0.7,1.1,2.7,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573181976.738010,1.2.392.200036.9116.2.5.1.37.2418751871.1573182356.274039,Arterial,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,0.0,0.7,1.0,1.6,4.0,,LARGE_CENTROID_DIST: L2=19.2mm
1.2.392.200036.9116.2.5.1.37.2418751871.1573181976.738010,1.2.392.200036.9116.2.5.1.37.2418751871.1573182495.4289,Venous,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,14.5,0.9,1.3,2.7,15.4,,LARGE_CENTROID_DIST: liver=15.5mm | kidney_R=15.3mm | pancreas=15.4mm | IVC=18.0mm | L1=17.9mm | L2=31.0mm | L3=15.1mm
1.2.392.200036.9116.2.5.1.37.2418751871.1573442981.375377,1.2.392.200036.9116.2.5.1.37.2418751871.1573443357.791448,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-3.7,3.5,17.3,21.2,17.3,,LARGE_CENTROID_DIST: spleen=19.8mm | kidney_L=19.2mm | kidney_R=21.7mm | IVC=16.3mm | L1=19.0mm | L2=20.8mm | L3=22.2mm | spinal_cord=20.5mm
1.2.392.200036.9116.2.5.1.37.2418751871.1573442981.375377,1.2.392.200036.9116.2.5.1.37.2418751871.1573443505.688591,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-6.7,4.9,17.1,21.4,17.1,,LARGE_CENTROID_DIST: spleen=21.3mm | kidney_L=21.4mm | kidney_R=22.0mm | IVC=16.7mm | L1=18.6mm | L2=20.4mm | L3=21.8mm | spinal_cord=20.2mm
1.2.392.200036.9116.2.5.1.37.2418751871.1573604712.598232,1.2.392.200036.9116.2.5.1.37.2418751871.1573605068.552570,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-8.4,1.2,1.7,4.0,8.1,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573604712.598232,1.2.392.200036.9116.2.5.1.37.2418751871.1573605184.67969,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.2,2.3,1.8,2.6,3.0,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573609663.550134,1.2.392.200036.9116.2.5.1.37.2418751871.1573610053.733799,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.7,2.7,7.1,11.1,7.3,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573609663.550134,1.2.392.200036.9116.2.5.1.37.2418751871.1573610197.815054,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.8,1.3,3.0,3.9,4.0,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573613878.909734,1.2.392.200036.9116.2.5.1.37.2418751871.1573614240.347822,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-12.6,0.3,2.7,4.2,11.7,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573613878.909734,1.2.392.200036.9116.2.5.1.37.2418751871.1573614374.759012,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-14.4,0.3,1.8,3.5,13.8,,LARGE_CENTROID_DIST: kidney_L=15.0mm | pancreas=15.5mm | gallbladder=17.0mm
1.2.392.200036.9116.2.5.1.37.2418751871.1573700569.639395,1.2.392.200036.9116.2.5.1.37.2418751871.1573700973.624800,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,0.6,0.7,1.5,1.9,2.2,,
1.2.392.200036.9116.2.5.1.37.2418751871.1573700569.639395,1.2.392.200036.9116.2.5.1.37.2418751871.1573701085.530197,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,2.9,0.9,1.0,1.3,2.8,,
1.2.392.200036.9116.2.5.1.37.2418751871.1574308298.505216,1.2.392.200036.9116.2.5.1.37.2418751871.1574308657.765101,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-7.3,3.6,8.0,19.0,12.5,,LARGE_CENTROID_DIST: spleen=22.0mm | pancreas=19.8mm | L1=15.0mm | L2=15.3mm | L3=15.4mm
1.2.392.200036.9116.2.5.1.37.2418751871.1574308298.505216,1.2.392.200036.9116.2.5.1.37.2418751871.1574308815.58753,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-7.6,1.2,2.3,3.5,7.6,,LARGE_CENTROID_DIST: IVC=16.6mm
1.2.392.200036.9116.2.5.1.37.2418751871.1574651082.95426,1.2.392.200036.9116.2.5.1.37.2418751871.1574651406.540758,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,6.4,0.6,4.8,6.4,6.4,,
1.2.392.200036.9116.2.5.1.37.2418751871.1574651082.95426,1.2.392.200036.9116.2.5.1.37.2418751871.1574651550.58008,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,4.5,0.6,2.0,2.8,4.7,,
1.2.392.200036.9116.2.5.1.37.2418751871.1574652927.757399,1.2.392.200036.9116.2.5.1.37.2418751871.1574653294.529158,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,9.6,1.3,1.7,2.4,6.8,,
1.2.392.200036.9116.2.5.1.37.2418751871.1574652927.757399,1.2.392.200036.9116.2.5.1.37.2418751871.1574653441.636174,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,12.0,1.6,1.1,1.3,9.8,,
1.2.392.200036.9116.2.5.1.37.2418751871.1574734831.134817,1.2.392.200036.9116.2.5.1.37.2418751871.1574735190.12206,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-5.7,3.0,2.6,6.1,5.2,,
1.2.392.200036.9116.2.5.1.37.2418751871.1574734831.134817,1.2.392.200036.9116.2.5.1.37.2418751871.1574735331.26278,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-1.6,1.5,2.1,3.9,2.5,,
1.2.392.200036.9116.2.5.1.37.2418751871.1574736893.449879,1.2.392.200036.9116.2.5.1.37.2418751871.1574737322.988342,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-2.7,2.5,1.9,4.4,5.2,,LARGE_CENTROID_DIST: IVC=24.0mm
1.2.392.200036.9116.2.5.1.37.2418751871.1574736893.449879,1.2.392.200036.9116.2.5.1.37.2418751871.1574737469.513228,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-0.8,2.0,3.9,4.6,8.7,,LARGE_CENTROID_DIST: IVC=24.3mm
1.2.840.113619.2.278.3.717616.166.1580339212.908,1.2.840.113619.2.278.3.717616.166.1580339213.59.5246977,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-16.5,1.1,1.1,2.4,17.4,,LARGE_CENTROID_DIST: liver=16.8mm | spleen=17.9mm | kidney_R=16.5mm | pancreas=23.0mm | gallbladder=16.5mm | IVC=41.8mm
1.2.840.113619.2.278.3.717616.166.1580339212.908,1.2.840.113619.2.278.3.717616.166.1580339213.59.5251074,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-1.8,2.6,1.5,3.1,4.1,,
1.2.840.113619.2.278.3.717616.166.1580339213.591,1.2.840.113619.2.278.3.717616.166.1580339213.696.4202498,Venous,OK,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,-0.9,0.8,1.6,2.2,2.2,,
1.2.840.113619.2.278.3.717616.166.1580339218.937,1.2.840.113619.2.278.3.717616.166.1580339219.79.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-25.7,0.3,3.4,5.1,22.8,,LARGE_CENTROID_DIST: liver=25.3mm | spleen=26.5mm | kidney_L=25.9mm | kidney_R=25.9mm | pancreas=24.3mm | gallbladder=21.8mm | IVC=27.9mm | L1=25.9mm | L2=25.7mm | L3=25.6mm
1.2.840.113619.2.278.3.717616.166.1580339218.937,1.2.840.113619.2.278.3.717616.166.1580339219.79.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-25.6,1.5,7.6,9.7,19.0,,LARGE_CENTROID_DIST: liver=24.8mm | spleen=26.9mm | kidney_L=28.6mm | kidney_R=26.7mm | pancreas=21.9mm | gallbladder=19.7mm | IVC=23.3mm | L1=15.2mm
1.2.840.113619.2.278.3.717616.166.1580339223.519,1.2.840.113619.2.278.3.717616.166.1580339223.616.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,6.5,0.7,0.9,1.3,5.8,,
1.2.840.113619.2.278.3.717616.166.1580339223.519,1.2.840.113619.2.278.3.717616.166.1580339223.616.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,6.3,0.7,1.7,2.2,5.4,,
1.2.840.113619.2.278.3.717616.166.1580339223.956,1.2.840.113619.2.278.3.717616.166.1580339224.53.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-0.0,2.1,3.6,6.2,5.2,,
1.2.840.113619.2.278.3.717616.166.1580339223.956,1.2.840.113619.2.278.3.717616.166.1580339224.53.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-0.1,4.4,4.9,7.8,8.2,,LARGE_CENTROID_DIST: IVC=23.5mm
1.2.840.113619.2.278.3.717616.166.1580339224.657,1.2.840.113619.2.278.3.717616.166.1580339224.754.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-2.3,1.7,1.2,1.5,2.9,,
1.2.840.113619.2.278.3.717616.166.1580339224.657,1.2.840.113619.2.278.3.717616.166.1580339224.754.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-1.2,1.6,0.9,1.7,2.0,,
1.2.840.113619.2.278.3.717616.166.1580339230.481,1.2.840.113619.2.278.3.717616.166.1580339230.573.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-3.7,0.2,1.8,2.4,5.3,,
1.2.840.113619.2.278.3.717616.166.1580339230.481,1.2.840.113619.2.278.3.717616.166.1580339230.573.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-3.9,0.5,1.5,2.0,4.7,,
1.2.840.113619.2.278.3.717616.202.1592287869.821,1.2.840.113619.2.278.3.717616.202.1592287869.941.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-2.8,0.6,1.9,4.2,3.7,,
1.2.840.113619.2.278.3.717616.202.1592287869.821,1.2.840.113619.2.278.3.717616.202.1592287869.941.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-12.4,0.5,0.8,1.0,11.7,,LARGE_CENTROID_DIST: pancreas=15.3mm | gallbladder=15.4mm | IVC=15.1mm
1.2.840.113619.2.278.3.717616.202.1592287871.359,1.2.840.113619.2.278.3.717616.202.1592287871.456.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,2.9,1.2,2.8,5.0,5.7,,
1.2.840.113619.2.278.3.717616.202.1592287871.359,1.2.840.113619.2.278.3.717616.202.1592287871.456.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,5.0,3.0,5.3,11.3,8.1,,LARGE_CENTROID_DIST: IVC=25.9mm
1.2.840.113619.2.278.3.717616.202.1592287875.688,1.2.840.113619.2.278.3.717616.202.1592287875.783.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-24.5,1.1,1.3,2.0,21.5,,LARGE_CENTROID_DIST: liver=26.1mm | spleen=23.8mm | kidney_L=23.2mm | kidney_R=25.0mm | pancreas=26.3mm | gallbladder=24.8mm | IVC=17.8mm | L1=24.2mm | L2=23.8mm | L3=23.6mm
1.2.840.113619.2.278.3.717616.202.1592287875.688,1.2.840.113619.2.278.3.717616.202.1592287875.783.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,5.0,1.0,1.1,1.7,5.2,,
1.2.840.113619.2.278.3.717616.202.1592287876.601,1.2.840.113619.2.278.3.717616.202.1592287876.703.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-16.7,3.0,2.0,3.3,15.9,,LARGE_CENTROID_DIST: liver=20.9mm | spleen=16.3mm | kidney_R=17.7mm | pancreas=21.4mm | gallbladder=20.4mm | IVC=19.2mm | L1=16.9mm | L2=16.5mm | L3=15.5mm
1.2.840.113619.2.278.3.717616.202.1592287876.601,1.2.840.113619.2.278.3.717616.202.1592287876.703.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-17.4,1.9,2.6,3.0,14.6,,LARGE_CENTROID_DIST: liver=18.3mm | spleen=18.5mm | kidney_R=19.4mm | pancreas=18.6mm | gallbladder=18.9mm | IVC=26.7mm
1.2.840.113619.2.278.3.717616.202.1592287879.955,1.2.840.113619.2.278.3.717616.202.1592287880.80.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,37.3,0.8,2.8,4.1,32.9,,LARGE_CENTROID_DIST: liver=36.9mm | spleen=37.1mm | kidney_L=38.9mm | kidney_R=36.7mm | pancreas=35.9mm | gallbladder=36.9mm | IVC=32.4mm | L1=36.2mm | L2=36.2mm | L3=36.2mm | spinal_cord=24.7mm
1.2.840.113619.2.278.3.717616.202.1592287879.955,1.2.840.113619.2.278.3.717616.202.1592287880.80.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,36.7,1.6,2.6,3.7,32.2,,LARGE_CENTROID_DIST: liver=37.4mm | spleen=37.1mm | kidney_L=38.6mm | kidney_R=34.2mm | pancreas=34.1mm | gallbladder=41.3mm | IVC=31.9mm | L1=34.9mm | L2=34.8mm | L3=34.8mm | spinal_cord=17.0mm
1.2.840.113619.2.278.3.717616.202.1592287881.707,1.2.840.113619.2.278.3.717616.202.1592287881.832.4198401,Arterial,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,17.1,1.4,1.9,3.1,15.2,,LARGE_CENTROID_DIST: liver=16.2mm | spleen=19.3mm | kidney_L=18.0mm | kidney_R=15.5mm | pancreas=15.1mm | IVC=22.3mm | L1=15.1mm
1.2.840.113619.2.278.3.717616.202.1592287881.707,1.2.840.113619.2.278.3.717616.202.1592287881.832.4202498,Venous,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,17.5,2.3,2.8,3.9,14.6,,LARGE_CENTROID_DIST: spleen=18.3mm | kidney_L=19.5mm | kidney_R=19.6mm | IVC=25.1mm
1.2.840.113619.2.278.3.717616.204.1584947859.517,1.2.840.113619.2.278.3.717616.204.1584947859.604.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,10.7,0.2,1.0,1.1,9.0,,
1.2.840.113619.2.278.3.717616.204.1584947859.517,1.2.840.113619.2.278.3.717616.204.1584947859.604.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,10.5,0.7,1.5,1.7,9.1,,LARGE_CENTROID_DIST: IVC=15.6mm
1.2.840.113619.2.278.3.717616.204.1584947875.688,1.2.840.113619.2.278.3.717616.204.1584947875.778.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-25.6,0.9,2.1,2.7,23.6,,LARGE_CENTROID_DIST: liver=26.3mm | spleen=24.7mm | kidney_L=24.9mm | kidney_R=26.7mm | pancreas=26.7mm | gallbladder=25.6mm | IVC=24.0mm | L1=27.9mm | L2=27.8mm | L3=28.0mm | spinal_cord=17.5mm
1.2.840.113619.2.278.3.717616.204.1584947875.688,1.2.840.113619.2.278.3.717616.204.1584947875.778.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,5.2,1.0,1.4,1.7,4.0,,
1.2.840.113619.2.278.3.717616.204.1584947878.721,1.2.840.113619.2.278.3.717616.204.1584947878.807.4198401,Arterial,BAD,9.0,12.0,9.0,3.0,3.0,1.0,1.0,True,-16.0,5.8,9.4,20.8,23.0,,LARGE_CENTROID_DIST: liver=23.4mm | kidney_R=24.5mm | pancreas=39.3mm | aorta=20.2mm | IVC=23.4mm | L2=21.7mm | L3=30.2mm
1.2.840.113619.2.278.3.717616.204.1584947878.721,1.2.840.113619.2.278.3.717616.204.1584947878.807.4202498,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.204.1584947878.721/1.2.840.113619.2.278.3.717616.204.1584947878.721_1.2.840.113619.2.278.3.717616.204.1584947878.807.4202498_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.204.1584947878.721,1.2.840.113619.2.278.3.717616.204.1584947878.967.12,Venous,BAD,9.0,12.0,9.0,3.0,3.0,1.0,1.0,True,-103.4,23.0,17.0,43.1,98.2,,BAD_Z_OFFSET=-103.4mm | LARGE_CENTROID_DIST: liver=85.4mm | kidney_L=106.8mm | kidney_R=129.7mm | pancreas=114.8mm | aorta=61.9mm | IVC=72.9mm | L2=120.1mm | L3=133.8mm | spinal_cord=58.1mm
1.2.840.113619.2.278.3.717616.204.1584947881.751,1.2.840.113619.2.278.3.717616.204.1584947881.906.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-15.0,0.6,1.5,3.0,12.8,,LARGE_CENTROID_DIST: spleen=15.7mm | kidney_L=15.3mm | kidney_R=15.2mm | pancreas=16.0mm
1.2.840.113619.2.278.3.717616.204.1584947881.751,1.2.840.113619.2.278.3.717616.204.1584947881.906.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-15.2,1.3,2.7,4.6,12.6,,LARGE_CENTROID_DIST: liver=16.2mm | spleen=16.2mm | kidney_L=16.5mm | pancreas=18.0mm | gallbladder=18.4mm
1.2.840.113619.2.278.3.717616.204.1584947883.344,1.2.840.113619.2.278.3.717616.204.1584947883.439.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-10.6,0.5,1.2,1.4,10.7,,LARGE_CENTROID_DIST: IVC=20.4mm
1.2.840.113619.2.278.3.717616.204.1584947883.344,1.2.840.113619.2.278.3.717616.204.1584947883.439.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,3.3,0.4,0.8,1.4,3.3,,
1.2.840.113619.2.278.3.717616.204.1584947883.344,1.2.840.113619.2.278.3.717616.204.1584947883.792.12,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.204.1584947883.344/1.2.840.113619.2.278.3.717616.204.1584947883.344_1.2.840.113619.2.278.3.717616.204.1584947883.792.12_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.204.1584947888.428,1.2.840.113619.2.278.3.717616.204.1584947888.518.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-25.1,1.3,2.2,2.7,21.7,,LARGE_CENTROID_DIST: liver=23.5mm | spleen=24.6mm | kidney_L=27.2mm | kidney_R=25.5mm | pancreas=25.8mm | gallbladder=24.9mm | IVC=16.2mm | L1=23.2mm | L2=23.2mm | L3=23.1mm
1.2.840.113619.2.278.3.717616.204.1584947888.428,1.2.840.113619.2.278.3.717616.204.1584947888.518.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-15.2,1.2,2.6,3.3,12.6,,LARGE_CENTROID_DIST: kidney_L=17.4mm | kidney_R=15.6mm | pancreas=15.3mm | gallbladder=16.6mm
